;time_in_ms;TransGroundSpeed;LonGroundSpeed;RPMOrder;AzimuthOrder;CourseTrue;x;y
1843991;1540293136409;-0.13;7.26;55.406166000000006;-0.441911;178.28;83.27815882429257;1672.0671007838337
1843992;1540293137409;-0.11;7.28;55.647057;-0.439414;178.52;83.350179284879;1669.8276318783599
1843993;1540293138409;0.02;7.37;55.647057;-0.441911;179.87;83.3721855367668;1667.5659239566792
1843994;1540293139409;-0.2;7.33;55.406166000000006;-0.444407;178.29;83.40719548284697;1665.2997682322311
1843995;1540293140409;-0.03;7.34;55.406166000000006;-0.15729;179.69;83.45370869699977;1663.054739573891
1843996;1540293141409;-0.01;7.35;55.406166000000006;-0.207224;179.8;83.45820997571424;1660.7908077480613
1843997;1540293142409;0.14;7.31;55.647057;-0.137317;180.63;83.44870727615655;1658.5413312853736
1843998;1540293143409;-0.07;7.37;55.406166000000006;-0.444407;179.06;83.43770415021264;1656.2751755609256
1843999;1540293144409;-0.36;7.43;55.406166000000006;-0.749001;177.29;83.5302304363895;1653.9990122768934
1844000;1540293145409;0.17;7.47;55.647057;-0.4518970000000001;181.64;83.56624066663831;1651.6994980289253
1844001;1540293146409;0.1;7.34;55.406166000000006;-0.154794;180.82;83.46321139673513;1649.422222796374
1844002;1540293147409;-0.36;7.42;55.406166000000006;0.1417;177.07;83.53623214157905;1647.1594029238042
1844003;1540293148409;0.16;7.44;55.406166000000006;-0.446904;181.56;83.5542372566146;1644.8532169697098
1844004;1540293149409;-0.2;7.34;55.406166000000006;-0.15978699999999998;178.64;83.53473171492628;1642.580389540716
1844005;1540293150409;-0.17;7.48;55.406166000000006;-0.154794;179.27;83.6087527440277;1640.304226258264
1844006;1540293151409;0.07;7.41;55.406166000000006;-0.15229700000000002;181.23;83.57374279803638;1637.9991522558491
1844007;1540293152409;-0.09;7.35;55.406166000000006;-0.15229700000000002;179.4;83.55823839328917;1635.7341084815007
1844008;1540293153409;0.07;7.49;55.647057;-0.147304;180.71;83.55973881949772;1633.442377888178
1844009;1540293154409;-0.05;7.39;55.647057;-0.4518970000000001;179.96;83.52923015213203;1631.150647294065
1844010;1540293155409;-0.26;7.36;55.406166000000006;-0.15729;178.26;83.58124492925678;1628.8833796187278
1844011;1540293156409;0.14;7.47;55.406166000000006;-0.15229700000000002;181.54;83.59224805511184;1626.6005446317297
1844012;1540293157409;0.24;7.43;55.406166000000006;-0.15729;182.34;83.48371722232557;1624.302142332281
1844013;1540293158409;-0.26;7.36;55.16526800000001;-0.147304;178.28;83.46471182285482;1622.025979052199
1844014;1540293159409;-0.17;7.42;55.406166000000006;-0.15729;178.98;83.55223668827732;1619.7542635725142
1844015;1540293160409;0.32;7.48;55.406166000000006;-0.154794;182.94;83.4967209165179;1617.44807761842
1844016;1540293161409;-0.08;7.31;55.647057;-0.15729;179.56;83.42770130861508;1615.1785860420941
1844017;1540293162409;-0.08;7.48;55.647057;-0.15978699999999998;179.77;83.47171381212416;1612.911318365967
1844018;1540293163409;0.13;7.38;55.406166000000006;-0.446904;181.57;83.42520059806021;1610.6118041164189
1844019;1540293164409;-0.07;7.33;55.406166000000006;-0.15729;179.52;83.40019349357763;1608.353432046616
1844020;1540293165409;-0.06;7.46;55.406166000000006;-0.431924;179.79;83.42820145056612;1606.0794926675228
1844021;1540293166409;0.07;7.35;55.406166000000006;-0.449401;181.05;83.39919320940899;1603.7888740235094
1844022;1540293167409;-0.07;7.3;55.406166000000006;-0.15729;179.34;83.39819292550688;1601.537173659833
1844023;1540293168409;0.25;7.51;55.406166000000006;-0.456891;181.86;83.36968482630078;1599.2543386720447
1844024;1540293169409;-0.23;7.35;55.406166000000006;-0.751498;178.14;83.35868170044573;1596.964831981291
1844025;1540293170409;-0.06;7.37;55.406166000000006;-0.746505;179.23;83.44570642365063;1594.7042360097096
1844026;1540293171409;0.19;7.39;55.406166000000006;-0.746505;181.13;83.4081957670156;1592.425848826269
1844027;1540293172409;-0.21;7.32;55.406166000000006;-0.746505;177.66;83.43670386604401;1590.159693101821
1844028;1540293173409;0.11;7.37;55.406166000000006;-0.993675;179.93;83.50322276356965;1587.9024329844879
1844029;1540293174409;0.13;7.42;55.406166000000006;-1.338216;180.45;83.47621509092747;1585.6218218976883
1844030;1540293175409;-0.29;7.29;55.406166000000006;-1.073569;176.9;83.5212278787829;1583.3501064180034
1844031;1540293176409;-0.1;7.37;55.406166000000006;-1.031125;178.04;83.6557661002204;1581.1084136115412
1844032;1540293177409;0.41;7.45;55.406166000000006;-1.418109;182.23;83.61275388070227;1578.8077874095231
1844033;1540293178409;-0.38;7.32;55.406166000000006;-1.630326;175.88;83.63826112713589;1576.5338480304301
1844034;1540293179409;-0.29;7.36;55.406166000000006;-1.325732;176.7;83.83181611523402;1574.2765879099366
1844035;1540293180409;0.14;7.41;55.406166000000006;-1.63532;180.03;83.88633160255827;1572.0059843843014
1844036;1540293181409;0.1;7.41;55.16526800000001;-1.335719;179.91;83.86782634530512;1569.7142537909788
1844037;1540293182415;-0.37;7.32;55.406166000000006;-1.335719;176.33;83.95135007387536;1567.4569936712753
1844038;1540293183409;0.03;7.44;55.406166000000006;-1.335719;179.64;84.05487948599611;1565.1908379468277
1844039;1540293184409;0.08;7.43;55.16526800000001;-1.048602;180.43;84.0213699661245;1562.892435650539
1844040;1540293185409;-0.32;7.29;55.406166000000006;-0.818908;177.1;84.08038673242976;1560.637399431034
1844041;1540293186409;0.07;7.4;55.406166000000006;-0.744008;179.98;84.15990932441426;1558.386811015877
1844042;1540293187409;0.02;7.42;55.406166000000006;-1.041112;180.21;84.1163969627674;1556.0861848185993
1844043;1540293188409;-0.45;7.23;55.406166000000006;-1.038615;176.3;84.20192125976376;1553.8400442062095
1844044;1540293189409;0.22;7.38;55.406166000000006;-0.753995;181.38;84.27844299906465;1551.5994633514265
1844045;1540293190409;-0.07;7.37;55.647057;-1.041112;179.33;84.21392466978746;1549.3177403153177
1844046;1540293191409;-0.59;7.31;55.647057;-1.041112;175.12;84.35396445428576;1547.0649279975914
1844047;1540293192409;0.16;7.35;55.406166000000006;-0.7415109999999999;181.17;84.43148647775531;1544.803220077491
1844048;1540293193409;0.03;7.3;55.406166000000006;-0.833888;180.12;84.37447027987618;1542.5470719094671
1844049;1540293194409;-0.24;7.38;55.406166000000006;-1.036119;178.34;84.42398434644606;1540.2898117897637
1844050;1540293195409;-0.12;7.31;55.406166000000006;-1.036119;179.74;84.45749386631768;1538.021432164327
1844051;1540293196409;-0.13;7.3;55.406166000000006;-0.444407;179.6;84.47549898144209;1535.7764035051964
1844052;1540293197409;0.09;7.39;55.406166000000006;-0.436917;181.46;84.4534927296431;1533.5069119272905
1844053;1540293198409;0.03;7.44;55.406166000000006;-0.456891;181.37;84.38597354785999;1531.2229649901933
1844054;1540293199409;-0.28;7.32;55.16526800000001;-0.4518970000000001;179.11;84.37947170071939;1528.9545853631764
1844055;1540293200409;0.06;7.27;55.406166000000006;0.144231;181.36;84.39347567908038;1526.7117806050346
1844056;1540293201409;0.36;7.49;55.647057;-0.449401;183.75;84.26944044154688;1524.4445129289072
1844057;1540293202409;-0.27;7.37;55.647057;-0.436917;179.3;84.1929187020683;1522.150558434596
1844058;1540293203409;-0.37;7.26;55.647057;-0.449401;178.26;84.27394172026135;1519.89774611845
1844059;1540293204409;0.35;7.35;55.406166000000006;-0.449401;183.56;84.23693120575507;1517.6538294094187
1844060;1540293205409;0.25;7.42;55.16526800000001;-0.4518970000000001;182.79;84.07238445908062;1515.3798900287452
1844061;1540293206409;-0.42;7.36;55.16526800000001;-0.4518970000000001;177.61;84.07088403287207;1513.1015028453046
1844062;1540293207409;-0.19;7.35;55.406166000000006;-0.456891;179.41;84.16441060312873;1510.8342351699673
1844063;1540293208409;0.31;7.37;55.406166000000006;-0.4518970000000001;183.14;84.10089255802019;1508.5680794439393
1844064;1540293209409;0.16;7.36;55.647057;-0.4518970000000001;181.65;83.98636002022204;1506.3063715230487
1844065;1540293210409;-0.0;7.42;55.647057;-0.459387;180.5;83.94884936349818;1504.031320191486
1844066;1540293211409;-0.16;7.38;55.406166000000006;-0.753995;179.55;83.94884936349818;1501.748485204488
1844067;1540293212409;-0.18;7.37;55.406166000000006;-0.4518970000000001;178.98;83.98185874132989;1499.48232947925
1844068;1540293213409;0.1;7.38;55.406166000000006;-0.456891;180.76;83.99936371432554;1497.2128379021342
1844069;1540293214409;0.47;7.43;55.406166000000006;-1.041112;183.59;83.8888323130243;1494.9333387678041
1844070;1540293215409;-0.27;7.39;55.406166000000006;-1.038615;178.06;83.83931824636556;1492.6493918299166
1844071;1540293216409;-0.37;7.37;55.406166000000006;-1.041112;177.08;83.97435660993182;1490.3765644001326
1844072;1540293217409;0.25;7.45;55.406166000000006;-1.038615;181.77;83.99286186718496;1488.10151306936
1844073;1540293218409;0.05;7.46;55.16526800000001;-1.041112;180.39;83.92984396411629;1485.8031107707013
1844074;1540293219409;-0.18;7.37;55.16526800000001;-1.038615;178.63;83.96535405241403;1483.5169399310353
1844075;1540293220409;0.03;7.35;55.16526800000001;-1.036119;180.0;83.99986385636544;1481.257455909553
1844076;1540293221409;0.17;7.49;55.647057;-1.041112;181.13;83.96785476279122;1478.9690611704784
1844077;1540293222409;-0.32;7.49;55.647057;-1.036119;177.71;83.98535973587572;1476.6573154627279
1844078;1540293223409;-0.2;7.43;55.406166000000006;-1.026132;178.95;84.08888914790764;1474.355577312191
1844079;1540293224409;0.29;7.48;55.16526800000001;-0.726531;182.6;84.02987238169122;1472.0682945200554
1844080;1540293225409;-0.03;7.46;55.406166000000006;-0.449401;180.22;83.96235319990811;1469.7643324693202
1844081;1540293226409;-0.16;7.48;55.406166000000006;-0.746505;179.38;83.98185874132989;1467.4648182213523
1844082;1540293227409;0.02;7.47;55.406166000000006;-0.744008;181.06;83.97285618363443;1465.1541844637006
1844083;1540293228409;0.02;7.5;55.406166000000006;-0.444407;181.4;83.92734325373911;1462.852446313954
1844084;1540293229409;0.03;7.48;55.647057;-0.4518970000000001;181.55;83.85882378778734;1460.5440364596614
1844085;1540293230409;-0.06;7.5;55.406166000000006;0.106275;180.7;83.8183122786464;1458.2467461103115
1844086;1540293231409;0.02;7.56;55.16526800000001;-0.4518970000000001;181.66;83.7828021904375;1455.9227689459383
1844087;1540293232409;0.03;7.45;55.16526800000001;-0.446904;181.99;83.68927562018085;1453.6132471383862
1844088;1540293233409;-0.21;7.46;55.647057;0.751518;180.0;83.6612676632812;1451.3159567914067
1844089;1540293234409;0.34;7.56;55.647057;0.746458;184.3;83.57824407675085;1449.0019871818772
1844090;1540293235409;-0.07;7.49;55.406166000000006;0.728745;181.29;83.43170244511197;1446.6891295248172
1844091;1540293236409;-0.26;7.48;55.647057;0.728745;179.71;83.44770699172139;1444.3851674717118
1844092;1540293237409;0.29;7.51;55.647057;0.7338060000000001;183.83;83.36368312128894;1442.0778695667282
1844093;1540293238409;0.1;7.56;55.647057;0.7338060000000001;182.22;83.21864191576974;1439.7583402027522
1844094;1540293239409;-0.16;7.51;55.647057;-0.449401;180.29;83.18813324858174;1437.4376988886766
1844095;1540293240409;0.19;7.54;55.406166000000006;-0.4518970000000001;183.05;83.13011676644514;1435.132624886262
1844096;1540293241409;-0.03;7.49;55.406166000000006;-0.449401;181.53;83.01208323392349;1432.804199916751
1844097;1540293242409;-0.06;7.39;55.406166000000006;0.746458;180.83;82.98357513480624;1430.5202529788637
1844098;1540293243409;0.44;7.52;55.406166000000006;0.17965599999999998;184.41;82.87054302312781;1428.2262984845524
1844099;1540293244409;-0.04;7.47;55.406166000000006;-0.454394;180.86;82.74450721707933;1425.9156647269008
1844100;1540293245409;-0.13;7.52;55.406166000000006;-0.746505;180.21;82.76401275850112;1423.6117026769557
1844101;1540293246409;0.16;7.5;55.647057;-0.751498;182.61;82.68298974030807;1421.301068918514
1844102;1540293247409;0.08;7.54;55.647057;-0.751498;181.79;82.5939644490324;1418.9870993089846
1844103;1540293248409;0.25;7.46;55.16526800000001;-0.753995;182.7;82.49343588932874;1416.6753536004437
1844104;1540293249409;0.01;7.53;55.16526800000001;-0.749001;181.02;82.40941201836323;1414.3758393524756
1844105;1540293250409;-0.0;7.49;55.406166000000006;-0.746505;181.24;82.38440491423601;1412.0574219393889
1844106;1540293251409;0.2;7.47;55.406166000000006;-0.751498;182.54;82.29187862805917;1409.7645793959668
1844107;1540293252409;-0.04;7.58;55.406166000000006;-0.746505;180.78;82.2303611511102;1407.4483858854487
1844108;1540293253409;0.31;7.59;55.406166000000006;-0.753995;183.92;82.14233614391433;1405.1121772597123
1844109;1540293254409;0.07;7.45;55.406166000000006;-0.671605;182.0;81.99829522283032;1402.7959837491944
1844110;1540293255409;-0.07;7.5;55.406166000000006;0.741397;180.76;81.96728641333588;1400.5042531558715
1844111;1540293256409;0.34;7.56;55.406166000000006;-0.739015;184.09;81.85875558037193;1398.1913954972315
1844112;1540293257409;-0.04;7.52;55.647057;-0.7415109999999999;181.21;81.73271977432346;1395.86408247782
1844113;1540293258409;0.02;7.43;55.647057;-0.15729;181.44;81.71121366456438;1393.5645682274817
1844114;1540293259409;0.31;7.61;55.647057;-0.689081;183.77;81.57367459062097;1391.2472627692346
1844115;1540293260409;-0.03;7.55;55.647057;-0.744008;181.29;81.46514375765699;1388.9021585355936
1844116;1540293261409;-0.12;7.42;55.406166000000006;-0.15229700000000002;180.29;81.44563821623521;1386.6026442868354
1844117;1540293262409;0.38;7.57;55.406166000000006;-0.596704;184.08;81.36761605063693;1384.2975702844208
1844118;1540293263409;0.16;7.56;55.406166000000006;-0.744008;182.64;81.19856802524801;1381.9613616594745
1844119;1540293264409;-0.23;7.49;55.647057;-0.751498;179.61;81.17106021021057;1379.6507279034033
1844120;1540293265409;0.28;7.56;55.647057;-0.753995;183.56;81.11854529113475;1377.3412060958508
1844121;1540293266409;0.25;7.57;55.406166000000006;-0.751498;183.35;80.9454961288936;1375.010557222981
1844122;1540293267409;-0.19;7.54;55.406166000000006;-0.1498;180.03;80.89098064139165;1372.6910278613755
1844123;1540293268409;0.31;7.58;55.406166000000006;-0.15229700000000002;184.06;80.81095790736724;1370.3637148427538
1844124;1540293269409;-0.04;7.53;55.406166000000006;-0.154794;181.48;80.68042082233778;1368.0352898732428
1844125;1540293270409;0.03;7.53;55.647057;0.731275;181.95;80.63890902929471;1365.7268800197405
1844126;1540293271409;0.29;7.53;55.406166000000006;0.728745;183.88;80.48386498226678;1363.4017909005272
1844127;1540293272409;0.02;7.48;55.406166000000006;0.7338060000000001;181.4;80.38083571227477;1361.100052751571
1844128;1540293273409;0.29;7.6;55.406166000000006;-0.621671;183.58;80.28830942609791;1358.7805233852243
1844129;1540293274409;-0.07;7.49;55.406166000000006;-0.753995;181.05;80.17777802479665;1356.4543223206526
1844130;1540293275409;0.04;7.53;55.406166000000006;0.030364;181.33;80.15877262550362;1354.1448005123102
1844131;1540293276409;0.52;7.6;55.647057;-0.751498;184.88;80.00322843634694;1351.8174874944789
1844132;1540293277409;-0.17;7.5;55.406166000000006;-0.749001;179.83;79.88419461947898;1349.4812788687425
1844133;1540293278409;-0.3;7.39;55.406166000000006;-0.751498;178.24;79.96021621682881;1347.1973319308552
1844134;1540293279409;0.6;7.62;55.406166000000006;-0.751498;185.06;79.89219689282811;1344.8889220734022
1844135;1540293280409;-0.02;7.47;55.16526800000001;-1.041112;180.43;79.72965071449094;1342.5593851553722
1844136;1540293281409;-0.63;7.42;55.647057;-0.751498;175.24;79.85668680470806;1340.2765501683741
1844137;1540293282409;0.4;7.56;55.647057;-1.041112;183.17;79.89869874005754;1337.9725881160587
1844138;1540293283409;0.18;7.44;55.647057;-1.041112;181.38;79.76616108695733;1335.6597304574186
1844139;1540293284409;-0.36;7.43;55.406166000000006;-1.036119;176.96;79.82517785317374;1333.3780074213098
1844140;1540293285409;-0.05;7.49;55.406166000000006;-1.330726;179.56;79.8996990242262;1331.0762692715632
1844141;1540293286409;0.04;7.47;55.406166000000006;-1.335719;180.19;79.8996990242262;1328.7689713665798
1844142;1540293287409;0.05;7.47;55.406166000000006;-1.043609;180.22;79.88619518781626;1326.4694571178215
1844143;1540293288409;-0.04;7.5;55.406166000000006;-1.340712;179.68;79.88769561411365;1324.164383116197
1844144;1540293289409;-0.03;7.45;55.406166000000006;-1.338216;179.74;79.89469760338297;1321.8570852104235
1844145;1540293290409;0.0;7.48;55.406166000000006;-1.038615;179.66;79.91620371314204;1319.5698024214482
1844146;1540293291409;0.05;7.61;55.406166000000006;-1.033622;180.64;79.88569504577636;1317.2369296467998
1844147;1540293292409;-0.39;7.39;55.16526800000001;-1.235852;177.02;79.94671238041887;1314.928519791717
1844148;1540293293409;0.14;7.45;55.406166000000006;-0.746505;180.78;80.02423440388843;1312.6601401647004
1844149;1540293294409;0.26;7.57;55.647057;-1.325732;181.9;79.9342088281776;1310.3350510462774
1844150;1540293295409;-0.41;7.44;55.406166000000006;-1.335719;176.86;79.95821564849155;1308.0255292418856
1844151;1540293296409;-0.2;7.45;55.16526800000001;-1.240846;178.46;80.09475443826632;1305.7382464537004
1844152;1540293297409;0.3;7.53;55.406166000000006;-1.043609;182.7;80.03523752983233;1303.432060498026
1844153;1540293298409;-0.25;7.46;55.406166000000006;-1.043609;178.34;80.00122786774313;1301.1214267411644
1844154;1540293299409;-0.16;7.44;55.406166000000006;-1.038615;178.97;80.0912534437205;1298.8308080987313
1844155;1540293300409;0.15;7.47;55.406166000000006;-1.041112;181.57;80.06224520256335;1296.5324058008625
1844156;1540293301409;-0.02;7.46;55.647057;-1.028628;180.48;80.02173369333356;1294.2295556994363
1844157;1540293302409;-0.04;7.51;55.647057;-0.746505;180.87;79.9987271574548;1291.9233697453424
1844158;1540293303409;-0.17;7.38;55.406166000000006;-0.746505;179.82;79.9757206213095;1289.6316391520195
1844159;1540293304409;0.0;7.5;55.406166000000006;-0.15729;180.88;79.97822133186438;1287.3488041650214
1844160;1540293305409;0.0;7.5;55.647057;-0.746505;183.69;79.8521855258159;1285.0337226053928
1844161;1540293306409;-0.28;7.44;55.647057;-0.746505;178.95;79.80317160128592;1282.7397681102912
1844162;1540293307409;-0.15;7.45;55.647057;-0.744008;180.26;79.8446833945955;1280.4447016658808
1844163;1540293308409;0.25;7.41;55.647057;-0.749001;182.98;79.77266293400908;1278.1585308254246
1844164;1540293309409;0.29;7.58;55.406166000000006;-0.15229700000000002;183.23;79.63162286534214;1275.8556807224184
1844165;1540293310409;-0.35;7.42;55.406166000000006;-0.746505;178.51;79.59861348759927;1273.5439350162478
1844166;1540293311409;-0.25;7.38;55.406166000000006;-0.746505;179.24;79.67863622162369;1271.272219537353
1844167;1540293312409;0.6;7.52;55.647057;-0.746505;185.66;79.55960240475571;1268.986048697687
1844168;1540293313409;-0.21;7.39;55.647057;-0.744008;179.36;79.43406674083597;1266.6909822516961
1844169;1540293314409;-0.42;7.43;55.406166000000006;-0.749001;177.72;79.54659871047451;1264.4092592155876
1844170;1540293315409;0.23;7.44;55.406166000000006;-0.7415109999999999;177.72;79.51058848022572;1262.1197525224632
1844171;1540293316409;-0.12;7.44;55.406166000000006;-0.7415109999999999;180.07;79.43506702500461;1259.8269099798315
1844172;1540293317409;-0.17;7.44;55.406166000000006;-0.749001;179.86;79.4545725664264;1257.53295548552
1844173;1540293318409;0.09;7.4;55.406166000000006;-0.746505;181.77;79.41756205192011;1255.2534563504
1844174;1540293319409;0.06;7.47;55.406166000000006;-0.724035;181.77;79.33203775510145;1252.960613806978
1844175;1540293320409;-0.18;7.42;55.406166000000006;-0.749001;179.78;79.31703349248298;1250.6666593102964
1844176;1540293321409;0.11;7.45;55.406166000000006;-0.7415109999999999;182.01;79.28152340418524;1248.3771526203325
1844177;1540293322409;-0.03;7.41;55.647057;-0.749001;180.76;79.22150635371133;1246.095429584224
1844178;1540293323409;0.09;7.55;55.647057;-0.746505;181.99;79.17899427623311;1243.7959153354657
1844179;1540293324409;0.01;7.51;55.406166000000006;-0.739015;181.72;79.08046628513326;1241.474162070501
1844180;1540293325409;-0.38;7.42;55.406166000000006;-0.15229700000000002;178.6;79.07996614300451;1239.1746478217428
1844181;1540293326409;0.1;7.43;55.647057;0.445344;181.81;79.08546770597647;1236.8940367357334
1844182;1540293327409;0.47;7.53;55.406166000000006;-0.444407;184.7;78.9279229484825;1234.5878507824293
1844183;1540293328409;-0.34;7.41;55.406166000000006;-0.746505;178.64;78.84389907778353;1232.2883365336713
1844184;1540293329409;-0.44;7.52;55.406166000000006;-0.7415109999999999;178.2;78.95593090538217;1229.99438203857
1844185;1540293330409;0.41;7.55;55.647057;-0.751498;184.71;78.87240717672309;1227.6603973146123
1844186;1540293331409;-0.13;7.42;55.647057;0.445344;179.99;78.75187293373541;1225.363106967633
1844187;1540293332409;-0.28;7.55;55.647057;-0.7415109999999999;179.06;78.813390410329;1223.066928571543
1844188;1540293333409;0.23;7.54;55.647057;-0.746505;183.49;78.73186725027374;1220.7373916503527
1844189;1540293334409;-0.36;7.41;55.406166000000006;-0.15978699999999998;178.87;78.67285048387964;1218.435653499816
1844190;1540293335409;-0.18;7.44;55.647057;0.450405;180.02;78.73486810277966;1216.1539304644973
1844191;1540293336409;0.3;7.52;55.406166000000006;-0.1498;183.69;78.63934096409687;1213.8477445104033
1844192;1540293337409;0.1;7.46;55.647057;-0.7415109999999999;181.96;78.50630316877907;1211.541558554729
1844193;1540293338409;-0.25;7.5;55.647057;-0.7415109999999999;179.32;78.47579450141339;1209.2398204057722
1844194;1540293339409;-0.42;7.58;55.647057;-0.724035;178.57;78.55031567246584;1206.9113954346813
1844195;1540293340409;0.27;7.44;55.406166000000006;-0.746505;183.46;78.50730345294771;1204.6007616794002
1844196;1540293341409;0.1;7.48;55.406166000000006;0.445344;181.7;78.36776381057815;1202.311254987856
1844197;1540293342409;-0.24;7.6;55.406166000000006;-0.751498;179.62;78.36276238973495;1199.989501721311
1844198;1540293343409;-0.17;7.47;55.406166000000006;-0.756491;180.61;78.34075613793598;1197.6577409007123
1844199;1540293344409;-0.22;7.42;55.406166000000006;0.445344;179.86;78.34225656414452;1195.3726820119355
1844200;1540293345409;0.35;7.57;55.406166000000006;0.440283;184.29;78.25723240936574;1193.0687199619904
1844201;1540293346409;-0.11;7.47;55.406166000000006;0.452935;180.8;78.13169674535717;1190.7547503508806
1844202;1540293347409;-0.19;7.45;55.406166000000006;0.445344;180.07;78.14770129223314;1188.4541241512334
1844203;1540293348409;0.14;7.52;55.406166000000006;-0.15229700000000002;182.58;78.07217983692318;1186.1523860006964
1844204;1540293349409;-0.1;7.58;61.347061;-0.15729;181.05;77.98415482954964;1183.8284088347432
1844205;1540293350409;-0.21;7.47;64.425774;-0.154794;179.86;77.99065667677908;1181.512215323435
1844206;1540293351409;0.29;7.66;64.70587900000001;0.445344;182.83;77.94714431522105;1179.19046205847
1844207;1540293352409;0.17;7.72;64.70587900000001;-0.751498;182.05;77.80710453072275;1176.814223204668
1844208;1540293353409;-0.43;7.74;64.425774;-1.036119;177.87;77.8191079408353;1174.4290887445409
1844209;1540293354409;-0.06;7.75;64.425774;-0.746505;180.69;77.88412641233008;1172.0428423335245
1844210;1540293355409;0.47;7.93;64.425774;-0.751498;184.5;77.73958534893961;1169.6299091035341
1844211;1540293356409;-0.16;7.85;64.425774;-1.038615;179.68;77.64055721553333;1167.2025205119824
1844212;1540293357409;-0.21;7.91;64.425774;-1.041112;179.27;77.69757341359013;1164.780691674087
1844213;1540293358409;0.31;8.06;64.425774;-1.038615;183.16;77.63555579469012;1162.3143848069385
1844214;1540293359409;-0.13;7.96;64.425774;-1.036119;180.07;77.5455302189793;1159.844742087122
1844215;1540293360409;-0.13;8.01;64.425774;-1.036119;180.09;77.58054016514829;1157.3940025284742
1844216;1540293361409;0.3;8.13;64.425774;-1.033622;183.42;77.46600762708363;1154.9043446942296
1844217;1540293362409;-0.15;8.03;64.425774;-1.036119;179.92;77.3919865981599;1152.4191346619623
1844218;1540293363409;0.06;8.08;64.425774;-0.446904;181.2;77.38898574565398;1149.9528277948139
1844219;1540293364409;0.01;8.31;64.14565999999999;-1.041112;181.37;77.31696528515639;1147.4275875329004
1844220;1540293365409;-0.23;8.12;64.425774;-1.036119;179.51;77.31396443256163;1144.8923397137728
1844221;1540293366409;0.31;8.12;64.425774;-0.15978699999999998;182.64;77.2974597437346;1142.4071296838756
1844222;1540293367409;0.18;8.19;64.14565999999999;-1.036119;181.84;77.15541939089903;1139.8874491756187
1844223;1540293368409;-0.31;8.24;64.425774;-1.038615;178.73;77.15391896460164;1137.3633208638046
1844224;1540293369409;-0.02;8.21;64.425774;-1.033622;181.2;77.17342450602342;1134.822513295761
1844225;1540293370409;0.1;8.28;64.70587900000001;-1.028628;181.96;77.0879002091159;1132.2906013285112
1844226;1540293371409;0.05;8.33;64.70587900000001;-0.449401;181.78;77.00487662258557;1129.729778642089
1844227;1540293372409;0.17;8.35;64.425774;-0.4518970000000001;182.7;76.91034976807143;1127.1645081528995
1844228;1540293373409;0.09;8.28;64.425774;0.445344;182.24;76.78281353581443;1124.6070213183555
1844229;1540293374409;-0.01;8.39;64.70587900000001;0.445344;181.7;76.71429406986266;1122.0473105836124
1844230;1540293375409;0.16;8.36;64.425774;0.457996;183.1;76.59626053725216;1119.4575771764378
1844231;1540293376409;0.07;8.36;64.425774;0.445344;182.22;76.48822984632808;1116.8923066880382
1844232;1540293377409;0.42;8.5;64.425774;0.442814;184.68;76.3281843783681;1114.2992374289852
1844233;1540293378409;-0.1;8.38;64.70587900000001;0.450405;181.06;76.17013947856773;1111.7039442657833
1844234;1540293379409;-0.3;8.35;64.425774;0.447874;179.24;76.20414914065692;1109.1331140229374
1844235;1540293380409;0.61;8.45;64.425774;-0.15729;185.26;76.07761319256855;1106.5511642711976
1844236;1540293381409;0.11;8.52;64.425774;-1.041112;182.01;75.87805649972512;1103.9369679468273
1844237;1540293382409;-0.52;8.4;64.70587900000001;-1.023635;177.89;75.90706474079342;1101.332779179671
1844238;1540293383409;0.13;8.46;64.425774;-1.036119;182.12;75.94307497113105;1098.7385979689386
1844239;1540293384409;0.41;8.5;64.425774;-0.446904;183.72;75.75452140414268;1096.1255135954577
1844240;1540293385409;-0.2;8.42;64.425774;-1.038615;179.37;75.68350122772489;1093.5202128774122
1844241;1540293386409;-0.14;8.46;64.425774;-1.051099;180.31;75.71701074768535;1090.9215838647026
1844242;1540293387409;0.1;8.52;64.14565999999999;-1.043609;182.43;75.64799113951598;1088.2996038841068
1844243;1540293388409;0.03;8.45;64.425774;-0.446904;182.01;75.54046059072066;1085.6965270670498
1844244;1540293389409;0.15;8.56;64.425774;0.447874;183.07;75.43192975775669;1083.0823307426795
1844245;1540293390409;0.02;8.48;64.70587900000001;0.468117;182.26;75.2973915363192;1080.4625746638624
1844246;1540293391409;0.07;8.41;64.425774;0.447874;182.31;75.20836624477698;1077.8706173556989
1844247;1540293392409;0.15;8.48;64.425774;0.468117;182.92;75.07832930205397;1075.2731002946687
1844248;1540293393409;0.09;8.49;64.70587900000001;0.452935;182.69;74.95329378017415;1072.661127870497
1844249;1540293394409;0.22;8.5;64.70587900000001;0.463057;183.67;74.8057518643666;1070.048043497806
1844250;1540293395409;0.18;8.52;64.425774;0.447874;183.32;74.63670383897768;1067.4327352209662
1844251;1540293396409;0.13;8.56;64.425774;0.447874;183.02;74.49366320188463;1064.8074193884927
1844252;1540293397409;0.12;8.48;64.70587900000001;0.447874;182.78;74.36262597508178;1062.1887752597747
1844253;1540293398409;0.3;8.52;64.70587900000001;0.442814;183.93;74.21408377510559;1059.5756908862938
1844254;1540293399409;0.23;8.53;64.425774;0.445344;183.64;74.02302949774005;1056.9537109064881
1844255;1540293400409;0.04;8.53;64.70587900000001;0.450405;182.37;73.89699369178041;1054.3372906811292
